area_id,name,address,neighbourhood,image_url,latitude,longitude
1,Castro/Upper Market Apartments,97 CASELLI AVE,Castro/Upper Market,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.759499,-122.4409906
1,South of Market Apartments,1160 MISSION ST #801,South of Market,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.77844933,-122.4123203
1,Inner Sunset Apartments,93 BELGRAVE AVE,Inner Sunset,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.75936119,-122.4497173
1,Presidio Heights Apartments,73 A WOOD ST,Presidio Heights,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78277397,-122.4493176
1,Nob Hill Apartments,1255 POLK ST #26,Nob Hill,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.78852768,-122.4205328
1,Mission Apartments,398 A CAPP ST,Mission,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.76041606,-122.4183575
1,Financial District/South Beach Apartments,3 BAYSIDE VILLAGE PL #102,Financial District/South Beach,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.78491857,-122.3903273
1,Bayview Hunters Point Apartments,280 F CASHMERE ST #BLDG 3E,Bayview Hunters Point,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.73650795,-122.3874914
1,Sunset/Parkside Apartments,2264 JUDAH ST #COMML 1/F,Sunset/Parkside,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.76142772,-122.4864297
1,Potrero Hill Apartments,851 INDIANA ST #306,Potrero Hill,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.75967168,-122.390863
1,Financial District/South Beach Apartments,27 SOUTH PARK,Financial District/South Beach,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.78173701,-122.3930964
1,Potrero Hill Apartments,310 CAROLINA ST #401,Potrero Hill,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.76452396,-122.4007765
1,Marina Apartments,2208 FILBERT ST,Marina,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.79811019,-122.435992
1,Financial District/South Beach Apartments,425 01ST ST #1207,Financial District/South Beach,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78582936,-122.3922757
1,Bernal Heights Apartments,53 A PROSPECT AVE #LEVEL 2/3,Bernal Heights,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.74401371,-122.4180954
1,Inner Richmond Apartments,4630 GEARY BLVD,Inner Richmond,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.78110981,-122.4691391
1,Inner Sunset Apartments,437 CARL ST,Inner Sunset,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.76488636,-122.4562624
1,South of Market Apartments,390 CLEMENTINA ST #305,South of Market,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.78111984,-122.4036695
1,Potrero Hill Apartments,2353 03RD ST,Potrero Hill,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.75935593,-122.3882698
1,Outer Mission Apartments,14 MONETA CT,Outer Mission,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.71340534,-122.4493513
1,Potrero Hill Apartments,880 PENNSYLVANIA AVE,Potrero Hill,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.7557643,-122.3933546
1,Outer Richmond Apartments,444 34TH AVE,Outer Richmond,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78075814,-122.4941309
1,South of Market Apartments,1160 MISSION ST #1113,South of Market,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.77844933,-122.4123203
1,Mission Apartments,3354 22ND ST,Mission,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.75547268,-122.4222265
1,Castro/Upper Market Apartments,2299 MARKET ST #201,Castro/Upper Market,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.76409303,-122.4328417
1,Noe Valley Apartments,269 27TH ST,Noe Valley,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.74669193,-122.4263232
1,Glen Park Apartments,44 LIPPARD AVE,Glen Park,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.73521835,-122.4357549
1,Chinatown Apartments,880 PACIFIC AVE,Chinatown,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.79664782,-122.4098645
1,Inner Richmond Apartments,637 08TH AVE,Inner Richmond,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.77641535,-122.4664262
1,Russian Hill Apartments,1725 WASHINGTON ST #15,Russian Hill,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.79292424,-122.4217295
1,Financial District/South Beach Apartments,501 BEALE ST #5 B,Financial District/South Beach,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.78623679,-122.3890662
1,Financial District/South Beach Apartments,201 FOLSOM ST #41A,Financial District/South Beach,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.78873245,-122.3923138
1,Financial District/South Beach Apartments,29 03RD ST,Financial District/South Beach,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.78741044,-122.4030332
1,Potrero Hill Apartments,806 22ND ST #COMMERCIAL,Potrero Hill,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.7580833,-122.3895318
1,Castro/Upper Market Apartments,3802 17TH ST,Castro/Upper Market,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.76295381,-122.4309417
1,Pacific Heights Apartments,58 WILMOT ST,Pacific Heights,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.78768801,-122.4328863
1,Hayes Valley Apartments,450 HAYES ST #2I,Hayes Valley,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.77691767,-122.423952
1,Mission Apartments,2421 16TH ST #402,Mission,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.76540432,-122.4108374
1,Potrero Hill Apartments,875 INDIANA ST #413,Potrero Hill,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.75967168,-122.390863
1,Mission Apartments,655 ALABAMA ST #231,Mission,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.76103379,-122.411506
1,South of Market Apartments,328 TEHAMA ST #302,South of Market,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.78233678,-122.4029064
1,Western Addition Apartments,1302 EDDY ST,Western Addition,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.78197575,-122.4294261
1,Bayview Hunters Point Apartments,50 WESTBROOK CT,Bayview Hunters Point,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.73343882,-122.3804676
1,Hayes Valley Apartments,714 OAK ST,Hayes Valley,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.77414726,-122.4312865
1,Outer Richmond Apartments,381 26TH AVE,Outer Richmond,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78235845,-122.4860959
1,Bayview Hunters Point Apartments,4 DOUBLE ROCK ST,Bayview Hunters Point,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.71953473,-122.3882041
1,Western Addition Apartments,1730 OFARRELL ST #505,Western Addition,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78348073,-122.4333159
1,Hayes Valley Apartments,917 FULTON ST,Hayes Valley,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.77732205,-122.4322889
1,Western Addition Apartments,1310 FILLMORE ST #407,Western Addition,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.7819513,-122.431977
1,Financial District/South Beach Apartments,1 SOUTH PARK #308,Financial District/South Beach,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78215486,-122.3929676
1,Excelsior Apartments,5537 MISSION ST #201,Excelsior,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.71187021,-122.4451233
1,Chinatown Apartments,738 A WASHINGTON ST,Chinatown,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.79548406,-122.4057807
1,Bernal Heights Apartments,901 CORTLAND AVE #2,Bernal Heights,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.7390884,-122.4139165
1,Financial District/South Beach Apartments,425 01ST ST #5007,Financial District/South Beach,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78582936,-122.3922757
1,Financial District/South Beach Apartments,560 MISSION ST #125,Financial District/South Beach,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.78870893,-122.3991542
1,Bernal Heights Apartments,707 BANKS ST,Bernal Heights,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.73450797,-122.412899
1,Bernal Heights Apartments,15 PATTON ST,Bernal Heights,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.73770751,-122.4222252
1,South of Market Apartments,829 FOLSOM ST #204,South of Market,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.78115482,-122.4016514
1,South of Market Apartments,788 HARRISON ST #825,South of Market,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.78133158,-122.3996689
1,Western Addition Apartments,636 BAKER ST,Western Addition,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.77721804,-122.4414256
1,South of Market Apartments,660 NATOMA ST #2,South of Market,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.77745194,-122.4114292
1,Potrero Hill Apartments,1051 MISSISSIPPI ST,Potrero Hill,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.75305669,-122.3933627
1,Bayview Hunters Point Apartments,18 DOUBLE ROCK ST,Bayview Hunters Point,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.71953473,-122.3882041
1,Twin Peaks Apartments,87 GRAND VIEW AVE,Twin Peaks,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.75668872,-122.4400174
1,Western Addition Apartments,1535 EDDY ST #516,Western Addition,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.78085753,-122.4330568
1,South of Market Apartments,30 DORE ST #507,South of Market,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.77397422,-122.4133944
1,Financial District/South Beach Apartments,400 BEALE ST #512,Financial District/South Beach,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.78703877,-122.390987
1,South of Market Apartments,829 FOLSOM ST #308,South of Market,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.78115482,-122.4016514
1,Haight Ashbury Apartments,729 A WALLER ST,Haight Ashbury,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.77037996,-122.4357315
1,Western Addition Apartments,1535 EDDY ST #305,Western Addition,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.78085753,-122.4330568
1,Bayview Hunters Point Apartments,203 LAUREN CT,Bayview Hunters Point,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.71405053,-122.398868
1,Bernal Heights Apartments,210 COLLEGE AVE,Bernal Heights,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.73506512,-122.4246054
1,Sunset/Parkside Apartments,3868 NORIEGA ST,Sunset/Parkside,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.75320467,-122.5050121
1,Potrero Hill Apartments,1199 TENNESSEE ST,Potrero Hill,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.75655192,-122.3886976
1,Haight Ashbury Apartments,1122 A STANYAN ST,Haight Ashbury,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.76402663,-122.4521622
1,Bernal Heights Apartments,3448 A MISSION ST,Bernal Heights,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.74159793,-122.4227645
1,Mission Apartments,973 FLORIDA ST,Mission,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.75648759,-122.410147
1,Glen Park Apartments,49 SUSSEX ST,Glen Park,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.73650785,-122.4338551
1,Glen Park Apartments,7 A CHENERY ST,Glen Park,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.74188119,-122.425569
1,Mission Apartments,1067 NATOMA ST,Mission,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.77266102,-122.4168411
1,Noe Valley Apartments,3795 CESAR CHAVEZ ST,Noe Valley,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.74771331,-122.4244518
1,Excelsior Apartments,72 VALMAR TER,Excelsior,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.72644415,-122.4240552
1,South of Market Apartments,684 BRANNAN ST,South of Market,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.77609877,-122.4002872
1,Potrero Hill Apartments,952 RHODE ISLAND ST,Potrero Hill,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.75771099,-122.4022052
1,Outer Richmond Apartments,217 14TH AVE,Outer Richmond,https://images.unsplash.com/photo-1613410607457-5def91475ee8?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1050&q=80,37.78405902,-122.4733757
1,Mission Bay Apartments,718 LONG BRIDGE ST #604,Mission Bay,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.77131354,-122.3944362
1,Sunset/Parkside Apartments,1290 23RD AVE,Sunset/Parkside,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.76360096,-122.481139
1,Financial District/South Beach Apartments,3 BAYSIDE VILLAGE PL #303,Financial District/South Beach,https://images.unsplash.com/photo-1615041580930-b88923b03049?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1050&q=80,37.78491857,-122.3903273
1,Excelsior Apartments,5129 MISSION ST,Excelsior,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.71667213,-122.4405068
1,Mission Bay Apartments,298 KING ST,Mission Bay,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.77676878,-122.3941155
